,u1,y1,y2,y_nominal1,y_nominal2,fault_u1,fault_y1,fault_y2,comp_fault
0,0.30284377470806517,-0.19894547871910356,0.02695921562444209,-0.2267032809300742,-0.08660440860805071,0.0,0.0,0.0,0.0
1,0.3094235199758512,-0.6884787474648129,-0.8529338002536369,-0.6951574081274112,-0.7958873440199618,0.0,0.0,0.0,0.0
2,0.315325302527196,-0.23284743430978003,-0.19110541084046134,-0.22982355725005388,-0.10299944510378589,0.0,0.0,0.0,0.0
3,0.3205361912554705,-0.5786458913512336,-0.6436358698231912,-0.6087925960149618,-0.8128903985370703,0.0,0.0,0.0,0.0
4,0.3250447688376555,-0.23926377976865532,-0.09030659068051264,-0.2311195596838357,-0.11916880350609514,0.0,0.0,0.0,0.0
5,0.32884115675027886,-0.4245181034953536,-0.6628965124794743,-0.5255570897949047,-0.8281123591102615,0.0,0.0,0.0,0.0
6,0.3319170369137644,-0.23443980246653925,-0.12287491265702583,-0.23071320215182875,-0.13507704360111245,0.0,0.0,0.0,0.0
7,0.33426566991776857,-0.36651881839062217,-0.9735214498369609,-0.4454084162766923,-0.8415199026695108,0.0,0.0,0.0,0.0
8,0.3358819097875721,-0.23036145734187463,-0.09398556788670559,-0.22872205722579875,-0.15068932420175737,0.0,0.0,0.0,0.0
9,0.3367622152591734,-0.34393143791155345,-0.8579751182840818,-0.3683087478463696,-0.8530836495491319,0.0,0.0,0.0,0.0
10,0.3369046575383784,-0.17046269118859,-0.15704624305755532,-0.22525970269538925,-0.1659714473184166,0.0,0.0,0.0,0.0
11,0.33630892452688715,-0.3148521953446374,-0.9412943591915358,-0.2942253968257546,-0.8627781850538674,0.0,0.0,0.0,0.0
12,0.3349763215061171,-0.2008248031107747,-0.23705062581976688,-0.2204357750436421,-0.1808899062198192,0.0,0.0,0.0,0.0
13,0.332909768277265,-0.263338148380011,-1.0282000241157594,-0.22312888157013447,-0.8705823651379859,0.0,0.0,0.0,0.0
14,0.3301137927638732,-0.21442185658914825,-0.25828448231418677,-0.2143562633743866,-0.19541202463513777,0.0,0.0,0.0,0.0
15,0.3265945210909187,-0.2705991231479151,-0.8614444609221105,-0.1549931788103433,-0.8764786918288549,0.0,0.0,0.0,0.0
16,0.32235966416216044,-0.19837651140087478,-0.19276319052237445,-0.20712356613750088,-0.20950598053649236,0.0,0.0,0.0,0.0
17,0.3174185007651559,-0.043657586572721854,-0.9296266660214978,-0.08979529889372312,-0.8804550036510259,0.0,0.0,0.0,0.0
18,0.3117818572409644,-0.22518933758694032,-0.2687151156389508,-0.19883668131067736,-0.2231408977580132,0.0,0.0,0.0,0.0
19,0.30546208376308137,-0.021417847949051782,-0.761719859121628,-0.02751448943997319,-0.8825021717179543,0.0,0.0,0.0,0.0
20,0.2984730272775783,-0.20708075859446554,-0.22570872554102606,-0.18959129284306817,-0.23628690868726682,0.0,0.0,0.0,0.0
21,0.29083000116373753,0.03917518120728302,-0.8380912903848662,0.03186776351366549,-0.8826157593813443,0.0,0.0,0.0,0.0
22,0.2825497516816571,-0.1131149525229986,-0.1048485512470761,-0.1794799515246018,-0.24891520513016543,0.0,0.0,0.0,0.0
23,0.2736504212803406,0.013778754956167469,-1.020939696573341,0.08836835422985508,-0.8807954868668796,0.0,0.0,0.0,0.0
24,0.26415150884666616,-0.12426160813181564,-0.14002529055891208,-0.16859213698503084,-0.26099810952607727,0.0,0.0,0.0,0.0
25,0.2540738269823301,0.17970254871467645,-0.9810168038194436,0.14200302705652532,-0.877045322113815,0.0,0.0,0.0,0.0
26,0.24343945640237533,-0.16237547472844424,-0.18562351759017953,-0.15701435378843617,-0.27250915854733054,0.0,0.0,0.0,0.0
27,0.23227169755521823,0.15915529893633565,-0.8000228850297688,0.19278661304519878,-0.8713735707193946,0.0,0.0,0.0,0.0
28,0.22059501957017794,-0.17138289636287532,-0.21584067631621928,-0.14483022620208402,-0.2834231351080052,0.0,0.0,0.0,0.0
29,0.2084350066443649,0.25871851147616404,-0.8642520860074342,0.24073329643422223,-0.8637925189911857,0.0,0.0,0.0,0.0
30,0.19581830198640068,-0.13078863195723092,-0.2362529132897533,-0.132120603058675,-0.2937161146948355,0.0,0.0,0.0,0.0
31,0.18277254943978866,0.4051275187694402,-0.7192726487120962,0.2858571611670367,-0.8543188016734677,0.0,0.0,0.0,0.0
32,0.1693263329138427,-0.07015651125642308,-0.48287131805938444,-0.118963566839321,-0.3033655349726879,0.0,0.0,0.0,0.0
33,0.1555091137548832,0.29135309065064613,-0.7632752248147169,0.32817222969717263,-0.84297324781142,0.0,0.0,0.0,0.0
34,0.14135116619492544,-0.07657532859256277,-0.42694900291555016,-0.10543456801308916,-0.31235026878590433,0.0,0.0,0.0,0.0
