,u1,y1,y2,y_nominal1,y_nominal2,fault_u1,fault_y1,fault_y2,comp_fault
0,-0.2998352636666889,-0.29973431609106277,-0.09870658366389916,-0.3517193887475436,0.007989633033281795,0.0,0.0,0.0,0.0
1,-0.3017928797450349,-0.7511195248419609,0.6172836868764044,-0.7165478138041064,0.623450565027197,0.0,0.0,0.0,0.0
2,-0.3035410480330163,-0.34887987636767054,-0.026300843497198297,-0.3586039795410859,0.023107152425371143,0.0,0.0,0.0,0.0
3,-0.3050785552813829,-0.6832987403225943,0.6275877029777244,-0.7364271858503537,0.6441745384507352,0.0,0.0,0.0,0.0
4,-0.30640433444211107,-0.47967710925181817,0.10992743571460442,-0.3656890329064866,0.03820864700547845,0.0,0.0,0.0,0.0
5,-0.3075174654089481,-0.7505349081720054,0.7425693521723509,-0.7557018313620741,0.6644514200291375,0.0,0.0,0.0,0.0
6,-0.30841717565597604,-0.3897161589590042,0.2172953337430908,-0.3729546189902873,0.05328362304421531,0.0,0.0,0.0,0.0
7,-0.3091028407737545,-0.8408193290415487,0.7399205291680352,-0.7743652952197849,0.6842671646435156,0.0,0.0,0.0,0.0
8,-0.30957398490266747,-0.3525596585627643,0.1401035665160087,-0.3803811951443883,0.06832161225298157,0.0,0.0,0.0,0.0
9,-0.3098302810631758,-0.7847097135477624,0.5993785687281471,-0.7924113114667798,0.7036080484513368,0.0,0.0,0.0,0.0
10,-0.30987155138274464,-0.3083790056420238,0.10450969137983372,-0.387949670663385,0.08331219693648566,0.0,0.0,0.0,0.0
11,-0.3096977672192894,-0.8673736914562485,0.6540740091109791,-0.8098335842480116,0.7224605801616895,0.0,0.0,0.0,0.0
12,-0.30930904918105306,-0.3926652061045485,-0.040780543895949095,-0.3956414114284704,0.09824495921997259,0.0,0.0,0.0,0.0
13,-0.3087056670429034,-0.7919064376228779,0.6765635031584963,-0.8266259093093,0.7408117186974688,0.0,0.0,0.0,0.0
14,-0.30788803955910554,-0.4958925715255004,0.18944893785584715,-0.40343819839988393,0.11310952654341444,0.0,0.0,0.0,0.0
