,u1,y1,y2,y_nominal1,y_nominal2,fault_u1,fault_y1,fault_y2,comp_fault
0,0.21545032766045116,0.8507007573500126,-0.19980534435050093,0.8988366693643206,-0.17906664054639593,0.0,0.0,0.0,0.0
1,0.21164944117762985,-0.47301495903673696,0.1931299284452513,-0.4876007854211457,0.23271784165199214,0.0,0.0,0.0,0.0
2,0.20783092126639227,0.8605731278780915,-0.21060392089367322,0.8654314535545304,-0.16742974603953112,0.0,0.0,0.0,0.0
3,0.20399508606411285,-0.3482255973176835,0.17575660699530926,-0.4213404897010092,0.2488917650120387,0.0,0.0,0.0,0.0
4,0.20014225515077763,0.8463708859305459,-0.5391999572809101,0.8342407160630945,-0.15577890343710749,0.0,0.0,0.0,0.0
5,0.19627274952235865,-0.3176424746469567,0.3483835919634927,-0.35916321416554353,0.2650449239560154,0.0,0.0,0.0,0.0
6,0.1923868915640705,0.8060624782054203,-0.12144540118946334,0.8051204817992097,-0.14411508451810193,0.0,0.0,0.0,0.0
7,0.18848500502351087,-0.2368441592776407,0.10208468611534874,-0.3008608117951077,0.28117596566160324,0.0,0.0,0.0,0.0
8,0.1845674149836879,0.7034964205021131,-0.04023903120256572,0.7779350124350966,-0.13243925849539506,0.0,0.0,0.0,0.0
9,0.18063444783593602,-0.3679399362971928,0.4168174833211841,-0.2462359943382288,0.2972835967520786,0.0,0.0,0.0,0.0
10,0.1766864312527228,0.7131487434743959,-0.06364624129014726,0.7525563687126563,-0.12075239876762045,0.0,0.0,0.0,0.0
11,0.17272369416034933,-0.15746003797481506,0.3359881228687848,-0.19510179100808472,0.31336646018043507,0.0,0.0,0.0,0.0
12,0.1687465667115458,0.6828319435872332,-0.16805420150812042,0.7288639834696938,-0.10905548195584855,0.0,0.0,0.0,0.0
13,0.16475538025796513,-0.20280278993540277,0.3534239552430939,-0.1472809789170549,0.32942316602884464,0.0,0.0,0.0,0.0
14,0.16075046732257656,0.673677970426821,-0.16443770834237242,0.706744255738537,-0.09734947324836046,0.0,0.0,0.0,0.0
15,0.15673216157196185,-0.09695929608788866,0.29769338933483813,-0.1026055807784047,0.34545254435664996,0.0,0.0,0.0,0.0
16,0.1527007977885159,0.6731779435881221,-0.168223577635985,0.6860901676289403,-0.08563535484002764,0.0,0.0,0.0,0.0
17,0.1486567118425548,-0.11556153236439458,0.28155151870139605,-0.06091637404234506,0.3614530993499562,0.0,0.0,0.0,0.0
18,0.14460024066433277,0.6677702510034088,0.0010823068215321668,0.6668009169021503,-0.07391410539392199,0.0,0.0,0.0,0.0
19,0.14053172221597113,0.0005619961038868665,0.35940522986056944,-0.022062514327122487,0.3774234898271156,0.0,0.0,0.0,0.0
20,0.13645149546330176,0.6262755288987385,-0.10952437504426046,0.6487815899591122,-0.062186690251504785,0.0,0.0,0.0,0.0
21,0.13235990034762538,-0.0013327474497419143,0.3976645660839585,0.014099096179277015,0.3933625583214337,0.0,0.0,0.0,0.0
