,u1,y1,y2,y_nominal1,y_nominal2,fault_u1,fault_y1,fault_y2,comp_fault
0,0.4825943635477353,0.5938136336452067,1.3801046636558598,0.5739343292176393,1.4296509324826425,0.0,0.0,0.0,0.0
1,0.4825943635477353,-0.6277319788848033,1.8539791018687812,-0.6717468726962967,1.9031792169407178,0.0,0.0,0.0,0.0
2,0.4825943635477353,0.5654112872035068,1.50451217581291,0.5496957283341923,1.4296509324826325,0.0,0.0,0.0,0.0
3,0.4825943635477353,-0.5102920766612542,1.9962968370681928,-0.551078001534158,1.9031792169407156,0.0,0.0,0.0,0.0
4,0.4825943635477353,0.513298185619949,1.4389513348675564,0.5284909462419727,1.4296509324826228,0.0,0.0,0.0,0.0
5,0.4825943635477353,-0.4572107887826767,1.883284814718122,-0.4364225717746205,1.9031792169407131,0.0,0.0,0.0,0.0
6,0.4825943635477353,0.5570234985320621,1.4793580887031046,0.5101149496484614,1.4296509324826128,0.0,0.0,0.0,0.0
7,0.4825943635477353,-0.3175121319889676,2.0270349816359654,-0.32747075645471596,1.903179216940711,0.0,0.0,0.0,0.0
8,0.4825943635477353,0.43510413020456584,1.4602556695670375,0.49437467767269055,1.429650932482603,0.0,0.0,0.0,0.0
9,0.4825943635477353,-0.1715164752426461,1.9633200452394655,-0.22392892352104596,1.9031792169407085,0.0,0.0,0.0,0.0
10,0.4825943635477353,0.5011757433359816,1.4737205820412358,0.48108844873844103,1.429650932482593,0.0,0.0,0.0,0.0
11,0.4825943635477353,-0.15463328956652947,1.827476727692912,-0.12551887493553132,1.9031792169407062,0.0,0.0,0.0,0.0
12,0.4825943635477353,0.4911956037579979,1.5033789552917232,0.47008524006110847,1.4296509324825832,0.0,0.0,0.0,0.0
13,0.4825943635477353,-0.0009212961093148543,2.007248454386021,-0.03197691764777246,1.903179216940704,0.0,0.0,0.0,0.0
14,0.4825943635477353,0.4889242668553479,1.5582218196723712,0.46120415279295257,1.4296509324825732,0.0,0.0,0.0,0.0
15,0.4825943635477353,0.09163607662120096,1.9721297535768136,0.05694682738339585,1.9031792169407016,0.0,0.0,0.0,0.0
16,0.4825943635477353,0.4843916721551726,1.4455348006950037,0.4542938449011985,1.4296509324825635,0.0,0.0,0.0,0.0
17,0.4825943635477353,0.05917931168111949,1.7355683449413652,0.1414891584526886,1.9031792169406994,0.0,0.0,0.0,0.0
