,u1,y1,y2,y_nominal1,y_nominal2,fault_u1,fault_y1,fault_y2,comp_fault
0,-0.28250107172939853,0.9845077551302539,-0.7357202184043811,0.943554291521727,-0.746503047771884,0.0,0.0,0.0,0.0
1,-0.2866271535837453,0.7577224063912066,-1.4685169283070347,0.7698682028255621,-1.380637432729499,0.0,0.0,0.0,0.0
2,-0.2906849856021894,0.9690187264352167,-0.7410330931019601,0.9272138364461192,-0.7555097334890845,0.0,0.0,0.0,0.0
3,-0.29467360155956407,0.7162405618614176,-1.4286833335646028,0.6876482697914086,-1.385579439256829,0.0,0.0,0.0,0.0
4,-0.2985920517119903,0.8327704119825541,-0.9068421189852673,0.9097279311426877,-0.7643365219372725,0.0,0.0,0.0,0.0
5,-0.30243940302302535,0.6383941346893957,-1.6813154703532558,0.6086240181483966,-1.390191520373522,0.0,0.0,0.0,0.0
6,-0.3062147393858297,0.9259403442649728,-0.8387935498022008,0.8911925624448482,-0.7729813113403092,0.0,0.0,0.0,0.0
7,-0.30991716184130647,0.5576238841886991,-1.2786548875256727,0.5326455507266402,-1.394472577894414,0.0,0.0,0.0,0.0
8,-0.31354578879215445,0.8430144594117172,-1.0016195669169277,0.8716980267080636,-0.7814420432587497,0.0,0.0,0.0,0.0
9,-0.31709975621278913,0.3984658197084371,-1.4777688835493283,0.4595709155280689,-1.398421592455509,0.0,0.0,0.0,0.0
10,-0.3205782178550783,0.8417583534649985,-0.8217855655704693,0.8513292347775011,-0.7897167030799946,0.0,0.0,0.0,0.0
11,-0.32398034544984633,0.4040385623781517,-1.3643494821677742,0.38926562695115247,-1.4020376237567527,0.0,0.0,0.0,0.0
12,-0.3273053289040957,0.8247610271764546,-0.8300942092222486,0.8301660249636148,-0.7978033204979853,0.0,0.0,0.0,0.0
13,-0.33055237649390073,0.28060485603690005,-1.2331888689482418,0.3216025070103847,-1.4053198107859708,0.0,0.0,0.0,0.0
14,-0.333720715052929,0.8140116340197056,-0.7331365910242386,0.8082834447839738,-0.8056999699823728,0.0,0.0,0.0,0.0
15,-0.3368095901565421,0.2086395983407965,-1.3602902334899472,0.2564611397698331,-1.4082673720239371,0.0,0.0,0.0,0.0
16,-0.33981826630143414,0.8155517897724127,-0.7681791033434133,0.785752025644221,-0.8134047712370018,0.0,0.0,0.0,0.0
17,-0.34274602708076585,0.21219312598507126,-1.2290501609432505,0.193727556038382,-1.4108796056305022,0.0,0.0,0.0,0.0
18,-0.34559217535475056,0.8247663118730109,-1.0559995900860002,0.7626380377823779,-0.8209158896476342,0.0,0.0,0.0,0.0
19,-0.34835603341665217,0.05220365734449403,-1.2564918839568657,0.13329388392051275,-1.4131558896117558,0.0,0.0,0.0,0.0
20,-0.3510369431541573,0.7293914927754501,-0.9055324666523858,0.7390037362783911,-0.8282315367188124,0.0,0.0,0.0,0.0
21,-0.3536342662060801,0.09265728396390033,-1.400025055148111,0.07505807542512027,-1.4150956819681806,0.0,0.0,0.0,0.0
22,-0.3561473841143648,0.7131426258331445,-0.7493588038770959,0.7149075796377551,-0.8353499704996962,0.0,0.0,0.0,0.0
23,-0.35857569847134957,-0.02328976800844694,-1.5865639856719456,0.01892338335872728,-1.416698520823745,0.0,0.0,0.0,0.0
24,-0.360918631062255,0.8223369868555422,-0.7948285930109343,0.6904044613995447,-0.8422694959988895,0.0,0.0,0.0,0.0
25,-0.36317562400286507,-0.05172671693479061,-1.5094181938021223,-0.03520158141358526,-1.4179640245359397,0.0,0.0,0.0,0.0
26,-0.36534613987236697,0.5820128284561465,-0.7734167896888724,0.6655459047121078,-0.848988465588,0.0,0.0,0.0,0.0
27,-0.36742966184131853,0.02506734870010957,-1.560900614731107,-0.087403398425217,-1.4188918917866857,0.0,0.0,0.0,0.0
28,-0.3694256937947122,0.5801110937607284,-1.0198398715123498,0.6403802615415607,-0.8555052793940191,0.0,0.0,0.0,0.0
29,-0.37133376045010663,-0.1173349818108979,-1.4315736679606648,-0.13776395016270168,-1.4194819016541427,0.0,0.0,0.0,0.0
30,-0.37315340747079834,0.667674896664579,-1.0211123077604904,0.6149528881683319,-0.8618183856802384,0.0,0.0,0.0,0.0
31,-0.3748842015740051,-0.2401728932313199,-1.5769494618301696,-0.18636077154802144,-1.4197339136653508,0.0,0.0,0.0,0.0
32,-0.3765257306340365,0.5389705966012276,-0.8939404771234641,0.5893063261298145,-0.8679262812157685,0.0,0.0,0.0,0.0
33,-0.37807760378042704,-0.22814522409250154,-1.3632742620657332,-0.2332672111648471,-1.4196478678297335,0.0,0.0,0.0,0.0
34,-0.3795394514910075,0.5512703803150751,-0.997679652936815,0.5634804579494662,-0.8738275116334971,0.0,0.0,0.0,0.0
35,-0.3809109256798928,-0.3395304406628415,-1.3591498340456587,-0.2785527157267719,-1.4192237846534306,0.0,0.0,0.0,0.0
36,-0.3821916997803669,0.5468761790552346,-0.8761228392272765,0.5375126641409633,-0.8795206717763866,0.0,0.0,0.0,0.0
37,-0.383381468822642,-0.37656370226560465,-1.4597666982618565,-0.3222829699359296,-1.4184617651344655,0.0,0.0,0.0,0.0
38,-0.38447994950647635,0.5601767970609552,-0.8530486414416613,0.5114379687643101,-0.8850044060320968,0.0,0.0,0.0,0.0
39,-0.38548688026863187,-0.48394820322696186,-1.4389966975839164,-0.3645201332416487,-1.4173619907387482,0.0,0.0,0.0,0.0
40,-0.386402021345156,0.5130673598565761,-0.8857063458379908,0.48528918942501265,-0.89027740865577,0.0,0.0,0.0,0.0
41,-0.38722515482847253,-0.3133566222377176,-1.5412199198936705,-0.4053230495213691,-1.4159247233569185,0.0,0.0,0.0,0.0
42,-0.38795608471926846,0.435101103675796,-0.7920916201498495,0.45909701112934886,-0.8953384240809821,0.0,0.0,0.0,0.0
43,-0.3885946369731643,-0.4906411869341279,-1.315630202070761,-0.4447473297904167,-1.414150305242037,0.0,0.0,0.0,0.0
44,-0.3891406595421564,0.4525097069435294,-0.7695659047806843,0.4328901955438888,-0.9001862472187067,0.0,0.0,0.0,0.0
45,-0.38959402241082114,-0.5212275732283556,-1.4665238748199225,-0.4828456591845266,-1.4120391589281498,0.0,0.0,0.0,0.0
46,-0.38995461762727396,0.35706007784017463,-1.0874890640309214,0.4066956333051442,-0.9048197237443152,0.0,0.0,0.0,0.0
47,-0.3902223593288741,-0.40421083792728657,-1.7437161339979008,-0.5196678849865446,-1.4095917871297188,0.0,0.0,0.0,0.0
48,-0.3903971837626695,0.3582425699302665,-0.7806864548105574,0.3805384717911404,-0.9092377503724315,0.0,0.0,0.0,0.0
49,-0.39047904930057714,-0.5664564097063095,-1.404627068058578,-0.5552611632480915,-1.4068087726219862,0.0,0.0,0.0,0.0
50,-0.3904679364492955,0.33015227605101904,-0.9313602021213025,0.35444222125323654,-0.9134392751196749,0.0,0.0,0.0,0.0
51,-0.3903638478549461,-0.6565072774567929,-1.4275931540432671,-0.589670082561832,-1.4036907781022572,0.0,0.0,0.0,0.0
52,-0.39016680830244344,0.24636529541700253,-0.9345652070000658,0.32842884037593256,-0.9174232975551873,0.0,0.0,0.0,0.0
53,-0.38987686470959315,-0.5551897239048271,-1.389413538316038,-0.6229369056597887,-1.4002385460321511,0.0,0.0,0.0,0.0
